,title_name,content,review
359,두통이있고요 목디스크 초기 증상도 있어서 잠잘 때마다 ...,두통이있고요 목디스크 초기 증상도 있어서 잠잘 때마다 손이 저리고요 가슴도 콕콕 찌르고요 속도 아파요,"안녕하세요, 하이닥 한방과 상담의 이재오 입니다.

손저림이 목디스크에서 올 수 있는 질환이긴 하지만, 기타 목과 어깨 관련 질환에서도 올 수 있습니다. 가슴도 콕콕 찌르는 걸 보아 다른 근육 인대, 신경질환도 의심해 볼 만 합니다. 손저림은 목디스크든 타질환이든 좋아질 확률이 아주 높습니다.

문제는 손저림을 잡은 후 그 뒤 마무리 치료, 즉 원인부 치료를 깔끔히 하셔서 재발을 방지하는 것입니다. 척추나 통증관련 한방진료기관에서 상의해보세요.

감사합니다."
360,67년생 남성입니다. 퇴행성허리디스크 시작이라고 진료를 ...,67년생 남성입니다. 퇴행성허리디스크 시작이라고 진료를 받았습니다 ㆍ실내클라이밍 해도 될까요?,"안녕하세요, 하이닥 운동상담사 이윤빈 입니다.

퇴행성 디스크 판정을 받으셨다면, 재활운동과 근력운동을 권해 드리겠습니다. 코어중심을 트레이닝을 통해 척추 주변의 근육과 근력을 향상 시키는 방법을 통해 통증을 줄일 수 있으며, 일상생활에 큰 어려움이 사라지게 됩니다.

클라이밍의 경우 코어근육과 하체의 힘을 요하는 운동임으로 허리와 복근의 힘이 중심으로 작용하여 지속적인 힘이 요구됩니다. 질문자님의 경우 클라이밍을 하신다면 디스크 증상이 더욱 악화 될 수 있음으로 권해 드리지 않겠습니다.

감사합니다."
361,허리 디스크,"29살. 남성. 키 173 몸무게63

한 두세달전 허리를 다쳤습니다.
병원에서는 가벼운 허리디스크증상이 있다고합니다.
평소에 통증은 많이 사라졌지만 허리에 힘이 많이들어가거나 몇몇동작의 경우 조금씩 통증이 있으며 왼쪽 다리에도 무릎즈음에 약간의 통증이 있습니다.

어떠한 운동들이 도움이 되는지, 또 어떻게 해야 증상이 호전되는지 궁금합니다.","안녕하세요, 하이닥 한방과 상담의 최동기 입니다.

향후 3~6개월 정도는 특별히 좋은 운동을 찾아서 한다는 생각보다는
전체적인 균형을 유지하는 유산소운동과 스트레칭이 적당할 것으로 보입니다.

이후 통증이 많이 나았을때 허리강화를 위한 허리운동과 복근운동, 하체운동이 필요할 것으로 보입니다.

질문에 답변이 되었기를 바랍니다.
감사합니다."
362,허리디스크가 있으면 시술을 꼭 해야 되나요?,"안녕하세요 25살 남성입니다. 제가 한달전부터 오른쪽 허벅지 뒤쪽이 근육통처럼 당기고 아파서 물리치료를 받아도 시간이 지나면 다시 불편해서 대학병원에서 MRI를 했습니다. 그 결과 4번 5번이 돌출되있고 꼬리뻐도 돌출되있다고 했습니다. 수술을 하기엔 아깝고 가만히 나두면 통증때문에 힘들거라고 시술을 받는것이 좋다고 했습니다. 그런대 제가 정말 어렵게 합격해서 곧 직장생활을 해야되는데 시술을 받으면 사실상 직장생활을 그만둬야 됩니다. 인터넷이나 유튜브를 보면 디스크가 있어도 정말 심하지 않는 이상은 약물치료, 물리치료, 주사치료로 디스크가 회복된다고 나왔는데요. 그런대 대학병원 선생님은 시술을 강조하시고 디스크는 나둬도 나아지지 않는다는데 이럴땐 어떤 치료가 효율적인가요? 사실 통증도 그렇게 아프지도 않습니다. 거슬리긴 하지만 일상생활하는데 큰 지장도 없습니다.","안녕하세요, 하이닥 마취통증의학과 상담의 노민현 입니다.

시술의 종류가 다양합니다.
그리고 어떤 시술인지는 모르겠지만, 대부분 모든 시술 또는 신경차단술등은 단시간에 할 수 있는 것들입니다.
(몇일을 허비해야 하는 그런 것들은 아닙니다. )

디스크가 얼마나 신경을 압박하는지는 모르겠지만, 꾸준히 허리 관련으로 운동을 병행해보시고, 통증이 심하시다면 마취통증의학과 방문하셔서 상담을 받아보시기 바랍니다.

감사합니다."
363,허리디스크 시술 관련 질문드립니다.,"안녕하세요. 30대 초반 남성입니다.

저번주 감기가 걸리면서 허리 통증이 생겼습니다.(증상: 굽히거나 젓힐때 통증)

3년 전 한번 허리가 삐긋한 이후로 감기가 걸릴때면 허리에 통증이 오네요.

그래서 큰맘먹고 척추전문병원에 가서 mfi촬영을 했습니다.

진단결과 5번 척추 디스크가 조금 눌려 물이 밖으로 나갔다고 했습니다. 그러면서 디스크내 고주파 열치료술(200만원)과 경막 외 신경성형술(120만원)을 추천받았습니다.

그리 심한것 같지 않아 시술은 보류하였습니다. 시술을 받아야 할까요?? 아니면 운동으로 극복 가능할까요?? mfi파일 다운로드 링크 올리오니 조언 부탁드립니다.

다운로드 링크: http://naver.me/xHT5lMPV

감사합니다.","안녕하세요, 하이닥 신경외과 상담의 김중권 입니다.

사진상으로 보았을 때 제 5 요추-제1 천추에 중심성 디스크가 있지만 신경압박이 심하지 않아 보입니다.
비수술 치료보다는 운동 및 도수치료를 권유해 드리고 싶습니다.

자세한 사항은 담당 선생님과 상의하시는 것이 좋을 듯 합니다.

감사합니다."
364,목과 허리디스크가있는데 무거운거 드는 헬스가 과연 좋은가요?,목과 허리디스크가있는데 무거운것을 드는 헬스가 과연 좋은가요?,"안녕하세요, 하이닥 신경외과 상담의 한홍준 입니다.

적어주신 것으로 보아 웨이트 트레이닝을 얘기하시는 것으로 판단됩니다.
딱히 정답은 없는 것으로 판단이 되나, 그 운동의 종류에 따라 차이가 있을 것입니다.

또한 무거운 것을 든다기 보다는 가벼운 무게로 약간의 하중(부하)를 가하면서 하는 것이 도움이 되리라 생각됩니다. 과한 신전이나 굴전(허리를 굽히거나 뒤로 피는)등의 디스크 내의 압력을 증가시키는 운동은 좋지 않습니다.

그 외에는 올바른 운동 자세를 하여 척추로 과도한 힘이 전달되지 않도록 하는 것이 중요할 것입니다.

결론적으로는 꼭 안 좋다고 할 수도 없고, 또한 무조건 좋다고 할 수는 없습니다.
각 개개인 본인의 상태에 맞추어 운동을 하는 것이 정답이라 할 수 있겠습니다.

감사합니다."
365,류마티스관절염 및 허리디스크,안녕하세요/ 저는 류마티스관절염으로 2년넘게고생하고있어요 합병증으로 허리디스크 백내장 어깨통증 팔굼치 온몸에 통증이 너무심해요 그중에서도 양쪽 무릎하고 허리디스크로 괴롭습니다. 너무나 죄송합니다 류마티스관절염으로 제가 힘이 없어 자꾸 넘어지고 다치닙다 한달전에 목욕탕에 넘어져서 허리랑 무릎이 통증이심합니다 제가다니병원에서 안좋다고 입원하자고하는데 입원할 형편이 되지않아요 될수있으면움직이지말라고 하시는데 얘기엄마라서 아이들이 봐야해서 제가 앉아이써도 누워있서도 통증이심합니다 제가20분다 자세리 바꿔죠아 해요 지금 너무 힘들고 고통스럽습니다. 허리디스크는 수술이 가능한가요 저는 하나라도 제대로 치료받고싶습니다.,"안녕하세요? 하이닥 류마티스 내과 상담의 정재욱입니다.

현재 주증상은 허리 통증이신데 이는 류마티스 관절염과는 관련이 없습니다.
허리 디스크 탈출증의 경우 수술을 해야 하는 경우는 10% 정도이며, 90% 정도의 환자는 수술이 아닌 방법들로도
호전되실 수 있기 때문에 여러 정황상 입원이 쉽지 않은 현 상태에서는 먼저 요통을 전문적으로 보는 병원에
가셔서 외래에서 처치를 받으시는 것이 좋을 것으로 생각됩니다.
대개 1-2주 간격으로 2-3차례 시술을 받으시면 증세가 많이 개선되시는 경우가 많습니다.
답변이 도움이 되셨기를 바랍니다."
366,허리 디스크,"4,5번디스크돌출과 5,s1에 문제가 있습니다. 심한상태가 아니여서 운동요법으로 선치료후 추후 수술 한다고 하는데 수술없이 치료방법과 이로인하여 복근등 근력및 일반운동을 못하고 있는데 어덯게 해야 하는지요?
MRI 소견: 1.L4-5; Disc degernation & central to Rt foraminal side disc protrusion
2.L5-S1; Bilateral spondylolytic spondylolisthesis of L5 on S1.
Disc degeneration & diffuse bulging,associated bilateral neural foraminal narrowing.","안녕하세요, 하이닥 재활의학과 상담의 김형국 입니다.

MRI 소견을 고려했을때 통증이 심하다면 우선 약물치료와
주사치료, 물리치료 등을 고려해 볼 수 있겠습니다.

통증이 호전된 이후 운동치료를 시작 하시는게 좋겠으며, 복근강화를 위해
윗몸일으키기 같은 과도하게 허리를 쓰는 운동은 권장되지 않습니다.

감사합니다."
367,척추를 기준으로 바로옆 오른쪽 등이 아픈데 디스크일까요 ...,"척추를 기준으로 바로옆 오른쪽 등이 아픈데 디스크일까요??

아침에 일어날때마다 허리가 아픕니다ㅜ 그냥 가만히 앉아있어도 아프구요

디스크에 좋은운동도 함께 답변 부탁드립니다!","안녕하세요, 하이닥 신경외과 상담의 한홍준 입니다.

적어주신 증상만으로는 정확하게 알 수는 없습니다. 근육, 인대 등 주변 조직의 문제일 수도 있으며
적어주신 대로 디스크, 즉 추간판의 문제일 수도 있습니다.
정확한 진단을 위해서는 진찰을 받아보시길 바랍니다.

척추에 좋은 운동은 매우 다양합니다. 기본적으로는 걷기, 수영 등이 있으나 개개인의 상태에 따라 달라질 수 있습니다.
적어주신 키/체중으로 보아 일단 적절한 체중관리가 필요할 것으로 판단되며, 체중의 관리도 중요하지만
근육의 양도 중요합니다."
368,26 남자 185/76허리디스크로고생중인데요근래방사 ...,"26 남자 185/76
허리디스크로고생중인데
요근래방사통이너무심해서
걷기도힘드네요
운동을해서근육을잡아야하는데
뭐부터어떻게해야할지모르겠어요","안녕하세요, 하이닥 재활의학과 상담의 김재호 입니다.

우선 여쭙고 싶은 것이 최근에 '병원에서' 디스크 진단을 받고, 어떤 치료를 받으셨나요?

허리 통증의 원인은 디스크-관절인대-근육/근막/힘줄 이 세 가지의 원인이 함께 있는 경우가 많습니다.

지금은 디스크성 통증과 방사통이 심한 상태이고 추후 디스크가 탈출되어 좌골신경통이 나타날 수도 있지만, 대소변 장애, 심한 하지의 근력마비 증상이 없으면 수술하는 경우는 거의 없습니다. 지금처럼 방사통이 심한 경우는 허리 신경쪽으로 염증주사를 하기도 합니다.

허리디스크는 한 번 생기셨으면 앞으로 평생 관리하여야 합니다. 단순히 디스크만 치료한다고 완치되는 경우는 별로 없습니다. 그리고 한 번만으로 디스크가 완치되고 재발하지 않는 주사나 시술 한방, 수술, 혹은 운동은 없습니다.

또한 완치라는 게 지금은 통증이 좋아질 수 있지만, 제대로 치료받지 않으면 수년내에 재발할 가능성이 높습니다. 참고하시고, 정확한 진단후에 제대로 관리하여 요통에서 벗어나시길 바랍니다

우리 몸의 중심은 척추-골반인데, 척추-골반의 부정렬과 좌우 비대칭이 있는 경우가 많습니다. 따라서 지금 당장은 운동을 하는 것보다 디스크 외의 다른 척추질환인지, 척추측만, 골반비틀림과 같은 부정렬은 없는지 척추전문 재활의학과/정형외과/신경외과 확인할 필요는 있습니다.

만약 전문병의원에서 척추 쪽에 다른 문제가 없고, 몸의 정렬도 바르다고 하면 크게 걱정하지 마시고 바른 자세를 유지하시면서 스트레칭과 허리에 좋은 운동을 병행하셔도 될 것 같습니다. 혹시라도 대소변 장애나 하지의 근력마비(약화) 증상이 나타나면 바로 병원을 방문하십시오.

감사합니다."
369,디스크가심한경우에 최대 안좋은현상이 무엇인가요?,"허리가아프고 다리랑엉덩이가 저리고찌랏하여 병원을갔는데 엑스레이랑 씨티찍었더니 디스크라고하더라구요 L4,5번이구요
엠알아이 찍어봐야 치료방향을 잡을수있다고해서 일단 엠알아이는 보류하고 나왔습니다. 혹시나 디스크가심한경우에 최대 안좋은현상이 무엇인가요? 아직 임신도해야되고 직장생활도하고있는데 디스크판정에 너무 놀라고 걱정이되네요","안녕하세요, 하이닥 신경외과상담의 정택근 입니다.

허리 디스크진단에 많이 놀라셨겠습니다.
하지만, 허리디스크라고 다 큰 문제가 있는것은 아니지요.

현재, 허리가 아프고, 다리가 저린증상에 대히여는 해당 분절에 신경이 좀 눌림으로 인하여 나타나는 증상들인데요,
그렇다고 하더라도 치료할수 있는 방법은 여러가지가 있답니다.

우선은 정확한 신경 및 디스크 상태 파악을 위하여는 정밀한 MRI 검사가 필요한것은 맞습니다.
정밀검사후, 향후 치료방침을 결정하는데는 전문가의 고견이 매우 중요하고요.

가까은 시일내에 내방히시면, 정밀한 진찰 및 상담을 드리도록 하겠습니다.
감사합니다."
